"Season","Sector","Category","Crop","QueryType","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","DADRI-I","2019-01-01T08:41:21.32"
"0","AGRICULTURE","Others","Others","	Plant Protection	","HARYANA","BHIWANI","BADHRA","2019-01-01T09:10:52.84"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","DADRI-I","2019-01-01T09:30:49.63"
"0","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","HARYANA","BHIWANI","BADHRA","2019-01-01T09:32:05.867"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","SIWANI","2019-01-01T09:58:59.543"
"0","AGRICULTURE","Cereals","Wheat","Weed Management","HARYANA","BHIWANI","LOHARU","2019-01-01T10:02:13.643"
"0","AGRICULTURE","Cereals","Wheat","Varieties","HARYANA","BHIWANI","BHIWANI","2019-01-01T10:16:27.12"
"0","AGRICULTURE","Cereals","Wheat","Fertilizer Use and Availability","HARYANA","BHIWANI","LOHARU","2019-01-01T10:25:01.397"
"0","AGRICULTURE","Cereals","Wheat","Nutrient Management","HARYANA","BHIWANI","DADRI-I","2019-01-01T10:50:07.4"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","DADRI-I","2019-01-01T10:52:22.733"
"0","AGRICULTURE","Cereals","Wheat","	Plant Protection	","HARYANA","BHIWANI","TOSHAM","2019-01-01T10:54:59.72"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","BHIWANI","2019-01-01T11:10:03.363"
"0","AGRICULTURE","Cereals","Wheat","Weed Management","HARYANA","BHIWANI","BADHRA","2019-01-01T11:13:13.61"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","SIWANI","2019-01-01T11:18:24.163"
"0","AGRICULTURE","Cereals","Wheat","Market Information","HARYANA","BHIWANI","LOHARU","2019-01-01T11:19:17.533"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","BADHRA","2019-01-01T11:28:28.58"
"0","AGRICULTURE","Others","0","Weather","HARYANA","BHIWANI","DADRI-I","2019-01-01T11:33:20.383"
"0","AGRICULTURE","Beekeeping","Beekeeping","Training and Exposure Visits","HARYANA","BHIWANI","BHIWANI","2019-01-01T11:35:13.267"
"0","AGRICULTURE","Others","Others","Market Information","HARYANA","BHIWANI","BHIWANI","2019-01-01T11:35:30.443"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","BHIWANI","2019-01-01T11:40:32.933"
"0","AGRICULTURE","Others","Others","Government Schemes","HARYANA","BHIWANI","BHIWANI","2019-01-01T11:46:49.96"
"0","AGRICULTURE","Oilseeds","Mustard","	Water Management	","HARYANA","BHIWANI","KAIRU","2019-01-01T12:02:14.2"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","TOSHAM","2019-01-01T12:05:28.657"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","DADRI-I","2019-01-01T12:09:22.363"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","DADRI-I","2019-01-01T12:11:07.477"
"0","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","HARYANA","BHIWANI","DADRI-I","2019-01-01T12:11:29.037"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","DADRI-I","2019-01-01T12:13:06.867"
"0","AGRICULTURE","Cereals","Wheat","	Plant Protection	","HARYANA","BHIWANI","DADRI-I","2019-01-01T12:19:24.113"
"0","AGRICULTURE","Others","0","Weather","HARYANA","BHIWANI","LOHARU","2019-01-01T12:22:06.043"
"0","AGRICULTURE","Oilseeds","Mustard","	Plant Protection	","HARYANA","BHIWANI","0   ","2019-01-01T12:24:54.59"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","LOHARU","2019-01-01T12:33:19.117"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","LOHARU","2019-01-01T12:34:18.46"
"0","AGRICULTURE","Cereals","Wheat","Weed Management","HARYANA","BHIWANI","BADHRA","2019-01-01T12:42:13.83"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","TOSHAM","2019-01-01T12:48:21.093"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","LOHARU","2019-01-01T12:49:38.75"
"0","AGRICULTURE","Others","Others","Weather","HARYANA","BHIWANI","LOHARU","2019-01-01T12:53:58.06"
