"Season","Sector","Category","Crop","QueryType","StateName","DistrictName","BlockName","CreatedOn"
"0","AGRICULTURE","Others","Others","Market Information","MAHARASHTRA","PARBHANI","JINTUR","2019-01-01T08:03:56.377"
"0","HORTICULTURE","Fruits","Lemon","Nutrient Management","MAHARASHTRA","PARBHANI","PARBHANI","2019-01-01T09:23:55.317"
"0","AGRICULTURE","Others","Others","Weather","MAHARASHTRA","PARBHANI","PATHRI","2019-01-01T09:48:03.35"
"0","HORTICULTURE","Vegetables","Onion","	Plant Protection	","MAHARASHTRA","PARBHANI","JINTUR","2019-01-01T09:54:07.647"
"0","AGRICULTURE","Others","Others","Government Schemes","MAHARASHTRA","PARBHANI","MANWAT","2019-01-01T10:26:17.23"
"0","AGRICULTURE","Millets","Maize (Makka)","	Plant Protection	","MAHARASHTRA","PARBHANI","PARBHANI","2019-01-01T10:35:39.79"
"0","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","	Plant Protection	","MAHARASHTRA","PARBHANI","PURNA","2019-01-01T11:44:18.23"
"0","AGRICULTURE","Fiber Crops","Cotton (Kapas)","Market Information","MAHARASHTRA","PARBHANI","JINTUR","2019-01-01T11:55:35.55"
"0","HORTICULTURE","Fruits","Orange","	Plant Protection	","MAHARASHTRA","PARBHANI","PURNA","2019-01-01T11:58:26.963"
"0","AGRICULTURE","Others","Others","Government Schemes","MAHARASHTRA","PARBHANI","PALAM","2019-01-01T11:59:07.243"
"0","HORTICULTURE","Fruits","Banana","	Plant Protection	","MAHARASHTRA","PARBHANI","MANWAT","2019-01-01T12:06:57.7"
"0","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","	Plant Protection	","MAHARASHTRA","PARBHANI","GANGAKHED","2019-01-01T12:21:33.547"
"0","AGRICULTURE","Others","Others","Weather","MAHARASHTRA","PARBHANI","PALAM","2019-01-01T12:36:38.957"
"0","AGRICULTURE","Fiber Crops","Cotton (Kapas)","Market Information","MAHARASHTRA","PARBHANI","MANWAT","2019-01-01T12:42:44.16"
"0","HORTICULTURE","Vegetables","Cucumber","Fertilizer Use and Availability","MAHARASHTRA","PARBHANI","JINTUR","2019-01-01T13:08:41.207"
"0","AGRICULTURE","Others","Others","Market Information","MAHARASHTRA","PARBHANI","SONPETH","2019-01-01T13:17:23.55"
"0","HORTICULTURE","Fruits","Banana","	Plant Protection	","MAHARASHTRA","PARBHANI","JINTUR","2019-01-01T13:29:33.41"
"0","AGRICULTURE","Others","0","Weather","MAHARASHTRA","PARBHANI","PARBHANI","2019-01-01T13:35:21.513"
"0","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Market Information","MAHARASHTRA","PARBHANI","SAILU","2019-01-01T13:48:35.6"
"0","AGRICULTURE","Pulses","Pigeon pea (red gram/arhar/tur)","Market Information","MAHARASHTRA","PARBHANI","SAILU","2019-01-01T13:54:50.317"
"0","AGRICULTURE","Others","Others","Weather","MAHARASHTRA","PARBHANI","JINTUR","2019-01-01T14:13:37.74"
"0","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","MAHARASHTRA","PARBHANI","JINTUR","2019-01-01T14:23:06.627"
"0","AGRICULTURE","Sugar and Starch Crops","Sugarcane (Noble Cane)","Fertilizer Use and Availability","MAHARASHTRA","PARBHANI","PATHRI","2019-01-01T14:33:33.627"
"0","AGRICULTURE","Others","Others","Crop Insurance","MAHARASHTRA","PARBHANI","GANGAKHED","2019-01-01T14:46:00.287"
"0","AGRICULTURE","Others","Others","Government Schemes","MAHARASHTRA","PARBHANI","PARBHANI","2019-01-01T14:54:21.82"
"0","AGRICULTURE","Pulses","Bengal Gram (Gram/Chick Pea/Kabuli/Chana)","Nutrient Management","MAHARASHTRA","PARBHANI","PALAM","2019-01-01T15:01:45.333"
"0","AGRICULTURE","Others","0","Market Information","MAHARASHTRA","PARBHANI","MANWAT","2019-01-01T16:03:09.26"
"0","HORTICULTURE","Fruits","Banana","	Plant Protection	","MAHARASHTRA","PARBHANI","SAILU","2019-01-01T16:35:50.23"
"0","HORTICULTURE","Vegetables","Chillies","Fertilizer Use and Availability","MAHARASHTRA","PARBHANI","GANGAKHED","2019-01-01T18:05:15.663"
"0","AGRICULTURE","Others","Others","Weather","MAHARASHTRA","PARBHANI","MANWAT","2019-01-01T18:51:54.29"
"0","AGRICULTURE","Others","Others","Weather","MAHARASHTRA","PARBHANI","PATHRI","2019-01-01T19:20:42.47"
"0","AGRICULTURE","Others","Others","Market Information","MAHARASHTRA","PARBHANI","SAILU","2019-01-01T19:24:42.48"
"0","AGRICULTURE","Others","Others","Organic Farming","MAHARASHTRA","PARBHANI","PURNA","2019-01-01T19:29:15.36"
"0","AGRICULTURE","Others","Others","Market Information","MAHARASHTRA","PARBHANI","GANGAKHED","2019-01-01T20:07:51.33"
"0","HORTICULTURE","Vegetables","Brinjal","	Plant Protection	","MAHARASHTRA","PARBHANI","GANGAKHED","2019-01-02T08:57:05.173"
"0","HORTICULTURE","Condiments and Spices","Turmeric","Fertilizer Use and Availability","MAHARASHTRA","PARBHANI","JINTUR","2019-01-02T09:15:24.57"
"0","HORTICULTURE","Fruits","Fig","	Plant Protection	","MAHARASHTRA","PARBHANI","PALAM","2019-01-02T09:39:43.133"
